year,state_or_territory,sex,name,count,rank,source_url,source_name,notes
2013,Australia,girl,Charlotte,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Oliver,,1,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Olivia,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Jack,,2,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Ava,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Noah,,3,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Amelia,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,William,,4,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Sophie,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Ethan,,5,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Chloe,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Cooper,,6,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Isabella,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Lucas,,7,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Ruby,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Charlie,,8,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Emily,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Lachlan,,9,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Mia,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Liam,,10,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Ella,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Mason,,11,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Lily,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Max,,12,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Zoe,,13,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,James,,13,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Grace,,14,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Thomas,,14,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Emma,,15,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Xavier,,15,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Sophia,,16,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Isaac,,16,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Ivy,,17,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Hunter,,17,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Sienna,,18,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Jacob,,18,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Isla,,19,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Alexander,,19,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Hannah,,20,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,boy,Riley,,20,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
2013,Australia,girl,Scarlett,,21,https://www.babycenter.com.au/baby-names/most-popular/top-baby-names-2013,BabyCenter Australia top baby names 2013,Australia-wide BabyCenter ranking / rank only / top 100
